127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,wp-polyfill-inert,regenerator-runtime,wp-polyfill,wp-hooks,underscore,wp-dom-ready&ver=6.2 HTTP/1.0" 200 160089
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/nav-menu.min.js?ver=6.2 HTTP/1.0" 200 25957
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/editor.min.js?ver=6.2 HTTP/1.0" 200 13175
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=editor-buttons&ver=6.2 HTTP/1.0" 200 26976
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/codemirror.min.js?ver=5.29.1-alpha-ee20357 HTTP/1.0" 200 585414
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/code-editor.min.js?ver=6.2 HTTP/1.0" 200 3083
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.0" 200 15605
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.0" 200 87394
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/media-widgets.min.js?ver=6.2 HTTP/1.0" 200 14228
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/media-audio-widget.min.js?ver=6.2 HTTP/1.0" 200 1447
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/media-image-widget.min.js?ver=6.2 HTTP/1.0" 200 2024
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/htmlhint.js?ver=0.9.14-xwp HTTP/1.0" 200 17735
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/media-video-widget.min.js?ver=6.2 HTTP/1.0" 200 2702
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/text-widgets.min.js?ver=6.2 HTTP/1.0" 200 5851
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/media-gallery-widget.min.js?ver=6.2 HTTP/1.0" 200 3766
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/csslint.js?ver=1.0.5 HTTP/1.0" 200 366769
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/esprima.js?ver=4.0.0 HTTP/1.0" 200 283149
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/fakejshint.js?ver=2.9.5 HTTP/1.0" 200 1002
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/js/widgets/custom-html-widgets.min.js?ver=6.2 HTTP/1.0" 200 5569
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/1.0" 200 71098
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/dist/vendor/react.min.js?ver=18.2.0 HTTP/1.0" 200 10609
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/dist/api-fetch.min.js?ver=bc0029ca2c943aec5311 HTTP/1.0" 200 5325
